ID,Order Date,Product Name,Sales,Quantity,Year
3468,7/17/2018,Phones - Quod,400.77,4,2018
3469,7/17/2018,Bookcases - Fugiat,287.6,5,2018
3470,7/16/2018,Binders - Necessitatibus,779.95,4,2018
3471,7/16/2018,Phones - Perferendis,718.61,7,2018
3472,7/16/2018,Chairs - Ea,381.94,5,2018
3473,7/15/2018,Tables - Provident,535.85,10,2018
3474,7/15/2018,Tables - Voluptatibus,63.34,4,2018
3475,7/15/2018,Art - Distinctio,864.7,5,2018
3476,7/15/2018,Chairs - Labore,301.34,8,2018
3477,7/13/2018,Phones - Suscipit,159.46,8,2018
3478,7/12/2018,Bookcases - Eius,393.72,9,2018
3479,7/12/2018,Paper - Occaecati,852.61,9,2018
3480,7/12/2018,Tables - Nesciunt,348.11,1,2018
3481,7/11/2018,Art - Illum,823.49,10,2018
3482,7/11/2018,Phones - Eum,181.65,9,2018
3483,7/11/2018,Furnishings - Ipsa,62.45,2,2018
3484,7/10/2018,Phones - Numquam,231.57,7,2018
3485,7/10/2018,Accessories - Reprehenderit,587.8,10,2018
3486,7/10/2018,Phones - Nobis,237.63,1,2018
3487,7/9/2018,Chairs - Id,210.53,10,2018
3488,7/9/2018,Accessories - Ea,722.91,9,2018
3489,7/9/2018,Accessories - Nesciunt,859.18,3,2018
3490,7/9/2018,Bookcases - Consequatur,296.13,9,2018
3491,7/8/2018,Copiers - Ratione,338.99,9,2018
3492,7/7/2018,Binders - Fugit,522.5,3,2018
3493,7/7/2018,Furnishings - Dolorem,728.37,7,2018
3494,7/7/2018,Furnishings - Sunt,138.82,3,2018
3495,7/6/2018,Paper - Quam,215.16,3,2018
3496,7/5/2018,Art - Necessitatibus,629.66,2,2018
3497,7/5/2018,Tables - Placeat,699.55,7,2018
3498,7/4/2018,Phones - Iure,395.1,4,2018
3499,7/4/2018,Machines - Autem,838.34,7,2018
3500,7/4/2018,Paper - Tenetur,860.97,4,2018
3501,7/4/2018,Accessories - Sint,492.76,5,2018
3502,7/4/2018,Phones - Voluptatum,667.82,2,2018
3503,7/3/2018,Tables - Repellendus,335.37,8,2018
3504,7/3/2018,Binders - Consectetur,353.82,2,2018
3505,7/2/2018,Art - Assumenda,341.74,10,2018
3506,7/1/2018,Chairs - Iure,191.97,10,2018
3507,6/30/2018,Furnishings - Voluptatem,21.02,6,2018
3508,6/30/2018,Art - Quo,96.85,7,2018
3509,6/29/2018,Accessories - Impedit,160.1,9,2018
3510,6/29/2018,Art - Illum,395.59,2,2018
3511,6/29/2018,Copiers - Quam,622.1,1,2018
3512,6/29/2018,Bookcases - Excepturi,93.74,5,2018
3513,6/28/2018,Machines - Error,622.55,5,2018
3514,6/28/2018,Paper - Optio,489.11,10,2018
3515,6/27/2018,Tables - Et,61.25,9,2018
3516,6/27/2018,Machines - Ut,213.92,5,2018
3517,6/27/2018,Art - Maiores,609.01,7,2018
3518,6/26/2018,Paper - Illum,662.77,3,2018
3519,6/26/2018,Envelopes - Accusantium,695.8,8,2018
3520,6/26/2018,Furnishings - Vel,923.81,3,2018
3521,6/26/2018,Binders - Explicabo,782.1,2,2018
3522,6/25/2018,Accessories - Ipsam,667.99,8,2018
3523,6/25/2018,Phones - Eum,981.22,6,2018
3524,6/25/2018,Machines - Sit,310.4,8,2018
3525,6/24/2018,Chairs - Qui,183.97,5,2018
3526,6/24/2018,Paper - Provident,30.27,4,2018
3527,6/24/2018,Art - Recusandae,341.5,10,2018
3528,6/23/2018,Furnishings - In,740.44,9,2018
3529,6/23/2018,Paper - Quibusdam,859.23,3,2018
3530,6/23/2018,Phones - Eos,874.65,5,2018
3531,6/22/2018,Copiers - Vero,725.2,8,2018
3532,6/22/2018,Tables - Consequuntur,287.53,10,2018
3533,6/22/2018,Phones - Placeat,742.97,3,2018
3534,6/22/2018,Accessories - Illo,322.23,10,2018
3535,6/21/2018,Paper - Amet,824.61,6,2018
3536,6/21/2018,Accessories - Culpa,986.34,4,2018
3537,6/21/2018,Envelopes - Accusamus,278.89,5,2018
3538,6/21/2018,Copiers - Exercitationem,999.47,2,2018
3539,6/20/2018,Copiers - Aut,632.36,2,2018
3540,6/20/2018,Paper - Cum,983.13,5,2018
3541,6/19/2018,Tables - Itaque,739.2,6,2018
3542,6/19/2018,Copiers - Et,412.67,4,2018
3543,6/19/2018,Paper - Laudantium,940.63,5,2018
3544,6/18/2018,Chairs - Architecto,776.01,7,2018
3545,6/18/2018,Copiers - Ipsa,251.92,1,2018
3546,6/18/2018,Binders - Similique,968.6,1,2018
3547,6/18/2018,Envelopes - Neque,464.63,5,2018
3548,6/17/2018,Art - Doloribus,596.43,5,2018
3549,6/17/2018,Machines - Iste,550.9,4,2018
3550,6/17/2018,Phones - Cupiditate,272.47,3,2018
3551,6/17/2018,Tables - Aspernatur,952.52,10,2018
3552,6/17/2018,Copiers - Quos,923.77,8,2018
3553,6/16/2018,Bookcases - Quos,150.23,5,2018
3554,6/16/2018,Bookcases - Labore,517.79,8,2018
3555,6/15/2018,Paper - Nam,401.29,4,2018
3556,6/15/2018,Envelopes - Tenetur,521.22,1,2018
3557,6/15/2018,Binders - Aliquam,91.72,2,2018
3558,6/15/2018,Art - Tempore,246.09,7,2018
3559,6/14/2018,Copiers - Excepturi,801.9,2,2018
3560,6/14/2018,Paper - Praesentium,605.36,5,2018
3561,6/14/2018,Chairs - Eaque,417.24,2,2018
3562,6/14/2018,Phones - Optio,868.14,4,2018
3563,6/12/2018,Paper - Voluptates,486.71,4,2018
3564,6/11/2018,Copiers - Qui,885.09,6,2018
3565,6/11/2018,Paper - Minima,226.83,6,2018
3566,6/11/2018,Envelopes - Odit,749.92,3,2018
3567,6/11/2018,Machines - Aperiam,139.81,4,2018
3568,6/10/2018,Art - Odit,127.6,8,2018
3569,6/10/2018,Furnishings - Accusamus,678.66,7,2018
3570,6/10/2018,Accessories - Odio,704.22,4,2018
3571,6/10/2018,Art - Ex,393.99,1,2018
3572,6/9/2018,Art - Nihil,733.23,2,2018
3573,6/8/2018,Machines - Perspiciatis,257.35,8,2018
3574,6/8/2018,Machines - Minus,911.64,10,2018
3575,6/7/2018,Tables - Fugiat,327.05,7,2018
3576,6/7/2018,Copiers - Accusamus,783.74,10,2018
3577,6/7/2018,Art - Corporis,894.88,10,2018
3578,6/7/2018,Binders - Quasi,335.05,4,2018
3579,6/6/2018,Chairs - Rem,279.94,7,2018
3580,6/6/2018,Copiers - Culpa,72.49,6,2018
3581,6/6/2018,Bookcases - At,260.02,3,2018
3582,6/6/2018,Chairs - Sequi,816.08,9,2018
3583,6/6/2018,Tables - Reiciendis,355.19,8,2018
3584,6/5/2018,Art - Ducimus,335.94,7,2018
3585,6/5/2018,Bookcases - Amet,624.96,10,2018
3586,6/4/2018,Phones - Perferendis,942.66,6,2018
3587,6/4/2018,Chairs - Laborum,742.86,8,2018
3588,6/4/2018,Furnishings - Neque,572.97,3,2018
3589,6/4/2018,Chairs - Accusamus,467.2,3,2018
3590,6/3/2018,Binders - Ipsum,211.58,10,2018
3591,6/3/2018,Tables - Possimus,993.96,4,2018
3592,6/2/2018,Furnishings - Quibusdam,463.09,1,2018
3593,6/2/2018,Chairs - Magni,546.17,4,2018
3594,6/1/2018,Bookcases - Ex,414.21,8,2018
3595,6/1/2018,Furnishings - Voluptas,413.09,10,2018
3596,6/1/2018,Art - Voluptatibus,742.25,7,2018
3597,6/1/2018,Chairs - Suscipit,161.23,2,2018
3598,6/1/2018,Paper - Quidem,164.29,1,2018
3599,5/31/2018,Chairs - Placeat,663.83,6,2018
3600,5/31/2018,Copiers - Nihil,895.96,8,2018
3601,5/31/2018,Binders - Reiciendis,247.41,1,2018
3602,5/31/2018,Binders - Quam,518.24,10,2018
3603,5/31/2018,Art - Velit,387.78,7,2018
3604,5/30/2018,Envelopes - Tenetur,750.95,4,2018
3605,5/30/2018,Furnishings - Autem,317.63,2,2018
3606,5/29/2018,Art - Repellendus,710.24,10,2018
3607,5/29/2018,Tables - Porro,832.34,5,2018
3608,5/28/2018,Machines - Dolorum,867.34,4,2018
3609,5/28/2018,Art - Laboriosam,960.78,6,2018
3610,5/28/2018,Binders - Molestias,197.56,5,2018
3611,5/28/2018,Accessories - Deserunt,324.17,5,2018
3612,5/26/2018,Binders - Impedit,911.75,9,2018
3613,5/25/2018,Phones - Blanditiis,418.83,2,2018
3614,5/24/2018,Envelopes - Minus,870.95,1,2018
3615,5/24/2018,Copiers - Magnam,166.97,4,2018
3616,5/24/2018,Furnishings - Est,566.53,3,2018
3617,5/23/2018,Furnishings - Ut,82.1,7,2018
3618,5/23/2018,Chairs - Veniam,273.02,9,2018
3619,5/22/2018,Machines - Maxime,263.16,7,2018
3620,5/22/2018,Art - Amet,899.67,6,2018
3621,5/21/2018,Furnishings - Officia,112.12,3,2018
3622,5/21/2018,Phones - At,849.23,4,2018
3623,5/20/2018,Machines - Sunt,877.18,1,2018
3624,5/19/2018,Machines - Esse,754.21,3,2018
3625,5/19/2018,Chairs - Impedit,108.92,8,2018
3626,5/18/2018,Art - Fuga,328.73,7,2018
3627,5/18/2018,Tables - A,389.01,6,2018
3628,5/18/2018,Chairs - Recusandae,359.64,1,2018
3629,5/16/2018,Binders - Occaecati,973.35,2,2018
3630,5/16/2018,Binders - Eaque,576.43,1,2018
3631,5/16/2018,Paper - Dolor,757.91,4,2018
3632,5/16/2018,Art - Quae,744.73,8,2018
3633,5/16/2018,Chairs - Laudantium,117.52,3,2018
3634,5/15/2018,Art - Quae,707.85,8,2018
3635,5/15/2018,Machines - Assumenda,799.13,1,2018
3636,5/15/2018,Envelopes - Hic,932.17,4,2018
3637,5/15/2018,Binders - Voluptatibus,846.51,1,2018
3638,5/13/2018,Furnishings - Id,638.44,8,2018
3639,5/13/2018,Bookcases - Impedit,340.23,7,2018
3640,5/13/2018,Machines - Ipsam,119.84,5,2018
3641,5/12/2018,Art - Doloremque,822.33,4,2018
3642,5/12/2018,Copiers - Quia,654.16,10,2018
3643,5/12/2018,Chairs - Aut,875.76,8,2018
3644,5/12/2018,Furnishings - Animi,564.13,2,2018
3645,5/12/2018,Bookcases - Ullam,518.82,8,2018
3646,5/12/2018,Copiers - Nesciunt,461.98,8,2018
3647,5/11/2018,Accessories - Provident,382.21,7,2018
3648,5/11/2018,Art - Incidunt,825.82,8,2018
3649,5/10/2018,Phones - Quidem,470.6,10,2018
3650,5/10/2018,Art - Tempora,399.27,1,2018
3651,5/9/2018,Machines - Nihil,232,2,2018
3652,5/9/2018,Paper - Dolores,809.92,9,2018
3653,5/8/2018,Binders - Voluptates,358.82,10,2018
3654,5/8/2018,Furnishings - Enim,708.23,3,2018
3655,5/8/2018,Paper - Repellat,341.86,9,2018
3656,5/8/2018,Paper - Ipsa,203.65,8,2018
3657,5/8/2018,Furnishings - Minus,759.25,2,2018
3658,5/7/2018,Furnishings - Perferendis,573.27,3,2018
3659,5/6/2018,Furnishings - Temporibus,750,9,2018
3660,5/6/2018,Binders - Odio,381.93,1,2018
3661,5/6/2018,Paper - Minus,970.99,7,2018
3662,5/5/2018,Tables - Sed,32.72,10,2018
3663,5/5/2018,Envelopes - Natus,351.48,5,2018
3664,5/5/2018,Copiers - Hic,683.81,6,2018
3665,5/5/2018,Furnishings - Ratione,482.57,10,2018
3666,5/5/2018,Art - Repellat,668.87,10,2018
3667,5/4/2018,Paper - Totam,113.72,10,2018
3668,5/4/2018,Art - Eius,35.86,10,2018
3669,5/4/2018,Machines - Exercitationem,416.7,7,2018
3670,5/4/2018,Paper - Possimus,515.04,1,2018
3671,5/4/2018,Accessories - Eveniet,450.95,3,2018
3672,5/4/2018,Copiers - Distinctio,954.89,4,2018
3673,5/3/2018,Machines - Quos,285.55,6,2018
3674,5/3/2018,Furnishings - Nesciunt,713.57,5,2018
3675,5/3/2018,Tables - Maxime,898.85,4,2018
3676,5/2/2018,Tables - Perspiciatis,84.63,6,2018
3677,5/2/2018,Chairs - Esse,820.86,9,2018
3678,5/2/2018,Bookcases - Alias,650.07,3,2018
3679,5/1/2018,Phones - Quibusdam,438.92,6,2018
3680,5/1/2018,Binders - Sunt,243.2,2,2018
3681,4/30/2018,Accessories - Dolorum,728.39,8,2018
3682,4/30/2018,Phones - Animi,537.8,8,2018
3683,4/29/2018,Machines - Voluptatum,886.97,4,2018
3684,4/29/2018,Machines - Fugit,398.25,8,2018
3685,4/29/2018,Paper - Tempora,537.13,6,2018
3686,4/29/2018,Bookcases - Fugit,638.13,10,2018
3687,4/28/2018,Art - Molestiae,704.65,3,2018
3688,4/27/2018,Art - Sequi,881.52,5,2018
3689,4/27/2018,Paper - Consequuntur,905.49,7,2018
3690,4/27/2018,Machines - Labore,158.84,9,2018
3691,4/27/2018,Tables - Eligendi,262.82,1,2018
3692,4/26/2018,Copiers - Eaque,821.33,8,2018
3693,4/26/2018,Accessories - Nam,932.02,8,2018
3694,4/26/2018,Accessories - Commodi,749.09,9,2018
3695,4/26/2018,Tables - Assumenda,524.63,3,2018
3696,4/25/2018,Phones - Quia,551.68,10,2018
3697,4/25/2018,Bookcases - Et,571.01,10,2018
3698,4/25/2018,Phones - Dolores,294.13,1,2018
3699,4/24/2018,Envelopes - Debitis,258.46,8,2018
3700,4/24/2018,Phones - Similique,856.76,1,2018
3701,4/22/2018,Paper - Dicta,655.22,4,2018
3702,4/21/2018,Tables - Iure,282,9,2018
3703,4/20/2018,Tables - Consectetur,992.92,7,2018
3704,4/20/2018,Envelopes - Accusantium,931.88,10,2018
3705,4/20/2018,Envelopes - Voluptate,413.9,2,2018
3706,4/19/2018,Accessories - Unde,458.44,5,2018
3707,4/19/2018,Accessories - Amet,198.52,2,2018
3708,4/19/2018,Chairs - Quisquam,806.23,1,2018
3709,4/18/2018,Tables - Tempora,355.03,5,2018
3710,4/18/2018,Paper - Nobis,661.05,6,2018
3711,4/18/2018,Paper - Atque,859.91,6,2018
3712,4/18/2018,Paper - Distinctio,829.85,3,2018
3713,4/18/2018,Tables - Delectus,321.42,8,2018
3714,4/18/2018,Binders - Eos,792.76,3,2018
3715,4/17/2018,Paper - Veniam,73.78,5,2018
3716,4/17/2018,Accessories - Asperiores,55.37,4,2018
3717,4/17/2018,Art - Provident,923.16,2,2018
3718,4/17/2018,Tables - Magni,351.45,6,2018
3719,4/16/2018,Binders - Libero,292.13,4,2018
3720,4/16/2018,Phones - Sapiente,871.94,7,2018
3721,4/15/2018,Paper - Labore,256.72,10,2018
3722,4/15/2018,Copiers - Quis,400.37,6,2018
3723,4/15/2018,Furnishings - Optio,143.82,1,2018
3724,4/15/2018,Furnishings - Alias,154.25,10,2018
3725,4/15/2018,Accessories - Quo,402.17,1,2018
3726,4/14/2018,Binders - Velit,991.29,3,2018
3727,4/14/2018,Art - Consectetur,147.02,6,2018
3728,4/14/2018,Copiers - Nobis,402.4,4,2018
3729,4/13/2018,Binders - Quasi,822.61,3,2018
3730,4/13/2018,Accessories - Consectetur,113.44,4,2018
3731,4/13/2018,Accessories - Quas,98.45,3,2018
3732,4/13/2018,Copiers - Ullam,688.21,4,2018
3733,4/13/2018,Paper - Facere,132.53,4,2018
3734,4/12/2018,Accessories - Recusandae,736.46,9,2018
3735,4/12/2018,Furnishings - Nulla,684.45,6,2018
3736,4/12/2018,Accessories - Quaerat,840.53,6,2018
3737,4/10/2018,Tables - Repellat,245.88,2,2018
3738,4/10/2018,Binders - Doloribus,955.37,9,2018
3739,4/9/2018,Accessories - Fugit,512.6,3,2018
3740,4/9/2018,Machines - Possimus,184.05,5,2018
3741,4/9/2018,Phones - Consectetur,429.55,9,2018
3742,4/8/2018,Art - Officiis,105.3,7,2018
3743,4/8/2018,Chairs - Deserunt,219.21,8,2018
3744,4/7/2018,Paper - Molestias,869.35,3,2018
3745,4/7/2018,Tables - Voluptate,29.5,8,2018
3746,4/7/2018,Tables - Enim,330.39,9,2018
3747,4/6/2018,Tables - Nam,14.81,9,2018
3748,4/6/2018,Envelopes - Asperiores,372.56,2,2018
3749,4/5/2018,Furnishings - Repudiandae,934.55,2,2018
3750,4/5/2018,Machines - Quo,269.1,8,2018
3751,4/4/2018,Binders - Consectetur,144.13,1,2018
3752,4/4/2018,Paper - Nobis,185.34,5,2018
3753,4/4/2018,Binders - Aspernatur,649.26,7,2018
3754,4/4/2018,Furnishings - Laudantium,221.19,2,2018
3755,4/4/2018,Art - Explicabo,150.24,5,2018
3756,4/4/2018,Tables - Eum,716.22,10,2018
3757,4/4/2018,Tables - Nam,21.9,4,2018
3758,4/4/2018,Chairs - Est,906,1,2018
3759,4/4/2018,Envelopes - Sit,991.63,2,2018
3760,4/3/2018,Bookcases - Quisquam,816.6,6,2018
3761,4/3/2018,Tables - Repellendus,719.12,2,2018
3762,4/2/2018,Art - Quidem,730.11,3,2018
3763,4/2/2018,Envelopes - Ex,50.12,8,2018
3764,4/1/2018,Copiers - Corrupti,149.59,4,2018
3765,4/1/2018,Machines - Neque,446.14,9,2018
3766,4/1/2018,Binders - Laudantium,461.87,6,2018
3767,4/1/2018,Paper - Ut,568.89,1,2018
3768,3/31/2018,Furnishings - Nihil,812.88,10,2018
3769,3/31/2018,Tables - Repellendus,836.72,8,2018
3770,3/31/2018,Paper - Minus,762.46,1,2018
3771,3/31/2018,Tables - Natus,647.21,1,2018
3772,3/31/2018,Machines - Minus,631.06,1,2018
3773,3/30/2018,Tables - Corrupti,810.16,5,2018
3774,3/30/2018,Machines - Ipsam,433.91,1,2018
3775,3/30/2018,Binders - Sit,448.06,4,2018
3776,3/28/2018,Envelopes - Voluptate,256.55,7,2018
3777,3/27/2018,Machines - Non,366.96,9,2018
3778,3/27/2018,Envelopes - Ipsa,859.74,6,2018
3779,3/27/2018,Bookcases - Fuga,635.9,1,2018
3780,3/27/2018,Phones - Fugiat,989.86,7,2018
3781,3/25/2018,Art - Soluta,258.91,2,2018
3782,3/24/2018,Paper - Dicta,374.89,3,2018
3783,3/24/2018,Chairs - Consequatur,809.44,6,2018
3784,3/23/2018,Accessories - Illum,860.19,8,2018
3785,3/23/2018,Paper - Cupiditate,114.46,6,2018
3786,3/22/2018,Paper - Quo,355.32,10,2018
3787,3/22/2018,Machines - Repellendus,867.96,9,2018
3788,3/22/2018,Machines - Distinctio,978.13,5,2018
3789,3/21/2018,Machines - Alias,825.26,2,2018
3790,3/21/2018,Bookcases - Voluptate,374.9,2,2018
3791,3/21/2018,Paper - Nobis,262.12,8,2018
3792,3/21/2018,Copiers - Perferendis,119.83,2,2018
3793,3/20/2018,Art - Tempore,126.48,6,2018
3794,3/20/2018,Machines - Vitae,723.09,1,2018
3795,3/20/2018,Art - Corrupti,164.74,5,2018
3796,3/19/2018,Chairs - Nulla,286.74,3,2018
3797,3/19/2018,Binders - Perferendis,257.16,9,2018
3798,3/18/2018,Envelopes - Accusamus,934.04,10,2018
3799,3/17/2018,Furnishings - Inventore,766.89,1,2018
3800,3/16/2018,Furnishings - Minima,812.25,1,2018
3801,3/16/2018,Art - Delectus,615.7,2,2018
3802,3/15/2018,Furnishings - Praesentium,370.66,4,2018
3803,3/15/2018,Accessories - Aperiam,230.05,7,2018
3804,3/15/2018,Paper - Aut,659.49,1,2018
3805,3/14/2018,Phones - Temporibus,590.52,4,2018
3806,3/14/2018,Copiers - Suscipit,860.85,8,2018
3807,3/14/2018,Chairs - Inventore,744.45,5,2018
3808,3/13/2018,Copiers - Saepe,256.24,10,2018
3809,3/13/2018,Binders - Facere,414.13,6,2018
3810,3/13/2018,Phones - Quidem,198.43,4,2018
3811,3/13/2018,Envelopes - Perspiciatis,380.96,4,2018
3812,3/12/2018,Tables - Accusamus,34.54,10,2018
3813,3/12/2018,Bookcases - Facere,453.45,3,2018
3814,3/12/2018,Art - Adipisci,19.52,3,2018
3815,3/11/2018,Art - Porro,331.84,9,2018
3816,3/11/2018,Furnishings - Mollitia,960.02,4,2018
3817,3/11/2018,Phones - Assumenda,320.64,4,2018
3818,3/11/2018,Art - Cum,37.66,7,2018
3819,3/10/2018,Chairs - Officia,925.61,3,2018
3820,3/10/2018,Paper - Praesentium,158,3,2018
3821,3/10/2018,Furnishings - Aliquid,707.19,7,2018
3822,3/9/2018,Binders - Quasi,841.98,9,2018
3823,3/9/2018,Phones - Aperiam,581.77,2,2018
3824,3/9/2018,Binders - Quis,513.72,7,2018
3825,3/9/2018,Binders - Perferendis,695.97,2,2018
3826,3/8/2018,Phones - Vero,955.13,6,2018
3827,3/8/2018,Envelopes - Vel,577.87,7,2018
3828,3/8/2018,Accessories - Modi,479.9,10,2018
3829,3/7/2018,Paper - Maxime,121.93,1,2018
3830,3/7/2018,Chairs - Non,21.53,3,2018
3831,3/7/2018,Envelopes - Vitae,49.98,7,2018
3832,3/7/2018,Phones - Eius,17.8,7,2018
3833,3/6/2018,Copiers - Maiores,719.91,4,2018
3834,3/4/2018,Furnishings - Asperiores,582.31,6,2018
3835,3/4/2018,Copiers - Fuga,468.72,8,2018
3836,3/3/2018,Machines - Veritatis,627.29,9,2018
3837,3/2/2018,Chairs - Sit,799.32,9,2018
3838,3/1/2018,Binders - Enim,320.33,2,2018
3839,3/1/2018,Chairs - Similique,92.14,1,2018
3840,3/1/2018,Chairs - At,89.67,8,2018
3841,3/1/2018,Machines - Sint,947.46,10,2018
3842,2/28/2018,Paper - Illum,964.22,1,2018
3843,2/28/2018,Machines - Autem,62.51,4,2018
3844,2/28/2018,Chairs - Ipsam,426.93,5,2018
3845,2/28/2018,Phones - Ea,121.91,4,2018
3846,2/27/2018,Tables - Excepturi,22.21,2,2018
3847,2/27/2018,Furnishings - Recusandae,478.66,4,2018
3848,2/27/2018,Copiers - Dolorum,252.2,6,2018
3849,2/27/2018,Art - Sequi,830.77,3,2018
3850,2/26/2018,Copiers - Adipisci,283.03,8,2018
3851,2/26/2018,Machines - Nostrum,61.33,1,2018
3852,2/26/2018,Envelopes - Tempora,936.15,5,2018
3853,2/25/2018,Phones - Laudantium,84.22,1,2018
3854,2/25/2018,Furnishings - Eveniet,252.36,6,2018
3855,2/24/2018,Binders - Voluptate,619.95,9,2018
3856,2/24/2018,Art - Facere,153.54,6,2018
3857,2/24/2018,Paper - Dignissimos,66.54,10,2018
3858,2/24/2018,Paper - Maiores,949.72,3,2018
3859,2/23/2018,Machines - Veritatis,851.5,4,2018
3860,2/23/2018,Copiers - Beatae,703.58,1,2018
3861,2/23/2018,Copiers - Magni,596.53,7,2018
3862,2/23/2018,Copiers - Impedit,343.82,9,2018
3863,2/23/2018,Accessories - Ipsam,253.69,3,2018
3864,2/22/2018,Accessories - Deserunt,130.15,4,2018
3865,2/22/2018,Binders - Harum,688.23,6,2018
3866,2/21/2018,Phones - Omnis,352.9,8,2018
3867,2/20/2018,Envelopes - Aperiam,660.67,2,2018
3868,2/20/2018,Phones - Ratione,515.45,5,2018
3869,2/20/2018,Binders - Corporis,807.03,10,2018
3870,2/19/2018,Phones - At,411.48,8,2018
3871,2/19/2018,Furnishings - Veritatis,558.54,9,2018
3872,2/18/2018,Tables - Iste,855.67,3,2018
3873,2/18/2018,Phones - Fuga,438,8,2018
3874,2/18/2018,Paper - Vel,304.13,8,2018
3875,2/18/2018,Chairs - Exercitationem,896.37,7,2018
3876,2/18/2018,Tables - Repellat,373.55,9,2018
3877,2/17/2018,Envelopes - Aperiam,115.59,7,2018
3878,2/16/2018,Art - Ipsa,965.11,4,2018
3879,2/16/2018,Phones - Illum,147.44,10,2018
3880,2/15/2018,Bookcases - Nam,392.84,1,2018
3881,2/14/2018,Tables - Aliquam,425.97,9,2018
3882,2/14/2018,Bookcases - Aliquid,64.37,2,2018
3883,2/13/2018,Paper - Adipisci,911.59,7,2018
3884,2/13/2018,Tables - Deleniti,449.14,1,2018
3885,2/12/2018,Tables - Eaque,607.75,2,2018
3886,2/12/2018,Chairs - Voluptatibus,935.63,3,2018
3887,2/11/2018,Envelopes - Veritatis,942.3,9,2018
3888,2/10/2018,Binders - Aliquam,452.29,9,2018
3889,2/10/2018,Binders - Reiciendis,668.64,6,2018
3890,2/10/2018,Machines - Fugit,944.46,9,2018
3891,2/10/2018,Furnishings - Iure,353.74,3,2018
3892,2/8/2018,Phones - Tenetur,233.78,7,2018
3893,2/8/2018,Machines - Rem,441.82,10,2018
3894,2/8/2018,Furnishings - Provident,59.36,2,2018
3895,2/8/2018,Furnishings - Officiis,448.59,10,2018
3896,2/7/2018,Bookcases - Porro,867.78,8,2018
3897,2/7/2018,Machines - Necessitatibus,566.26,5,2018
3898,2/7/2018,Bookcases - Debitis,952.34,4,2018
3899,2/7/2018,Envelopes - Repudiandae,116.3,7,2018
3900,2/7/2018,Binders - Commodi,303.71,8,2018
3901,2/7/2018,Phones - Aliquam,547.32,8,2018
3902,2/7/2018,Art - Nobis,717.83,7,2018
3903,2/7/2018,Chairs - Distinctio,830.12,7,2018
3904,2/6/2018,Binders - Atque,724.49,7,2018
3905,2/6/2018,Bookcases - Voluptatum,596.2,10,2018
3906,2/5/2018,Bookcases - Incidunt,399.32,7,2018
3907,2/5/2018,Tables - Repudiandae,550.37,2,2018
3908,2/5/2018,Furnishings - Voluptatibus,420.98,4,2018
3909,2/5/2018,Bookcases - Error,342.84,9,2018
3910,2/4/2018,Chairs - Optio,928.69,7,2018
3911,2/4/2018,Bookcases - Ea,740.25,9,2018
3912,2/4/2018,Binders - Ipsam,901.74,3,2018
3913,2/3/2018,Furnishings - Totam,488.24,10,2018
3914,2/2/2018,Binders - Maxime,853.05,3,2018
3915,2/1/2018,Binders - Quis,686.32,10,2018
3916,2/1/2018,Tables - Quod,564.45,9,2018
3917,1/31/2018,Envelopes - Aliquam,761.54,1,2018
3918,1/31/2018,Copiers - Necessitatibus,884.91,4,2018
3919,1/29/2018,Copiers - Ut,198.13,3,2018
3920,1/29/2018,Chairs - Non,357.97,6,2018
3921,1/28/2018,Bookcases - Tenetur,22.09,3,2018
3922,1/27/2018,Bookcases - Impedit,200.28,8,2018
3923,1/27/2018,Envelopes - Aliquid,551.07,1,2018
3924,1/27/2018,Copiers - Autem,760.35,5,2018
3925,1/26/2018,Copiers - Expedita,579.39,10,2018
3926,1/26/2018,Furnishings - Magni,289.4,1,2018
3927,1/25/2018,Binders - Nulla,696.74,9,2018
3928,1/24/2018,Envelopes - Vero,196.11,5,2018
3929,1/24/2018,Phones - Ipsam,420.14,9,2018
3930,1/24/2018,Binders - Perspiciatis,798.99,10,2018
3931,1/24/2018,Paper - Ea,935.16,9,2018
3932,1/24/2018,Paper - Vel,344.95,6,2018
3933,1/23/2018,Envelopes - Harum,757.48,4,2018
3934,1/23/2018,Binders - Ut,789.58,9,2018
3935,1/23/2018,Chairs - Numquam,765.15,10,2018
3936,1/23/2018,Phones - Exercitationem,469.41,1,2018
3937,1/21/2018,Copiers - Soluta,467.85,7,2018
3938,1/21/2018,Art - Ipsum,545.66,1,2018
3939,1/21/2018,Chairs - Labore,298.1,7,2018
3940,1/20/2018,Accessories - Velit,592.56,1,2018
3941,1/20/2018,Binders - Non,679.33,8,2018
3942,1/20/2018,Phones - Totam,750.44,6,2018
3943,1/20/2018,Art - Eaque,345.16,8,2018
3944,1/20/2018,Tables - Quos,364.3,1,2018
3945,1/19/2018,Phones - Nulla,714.99,6,2018
3946,1/19/2018,Phones - Dolorum,634.32,2,2018
3947,1/18/2018,Tables - Quo,151.9,8,2018
3948,1/17/2018,Bookcases - Eligendi,152.45,9,2018
3949,1/17/2018,Binders - Explicabo,884.59,6,2018
3950,1/16/2018,Machines - Cumque,193.97,4,2018
3951,1/16/2018,Binders - Iure,383.02,9,2018
3952,1/15/2018,Furnishings - Qui,623.53,10,2018
3953,1/15/2018,Binders - Dolor,807.43,8,2018
3954,1/15/2018,Chairs - Aliquam,890.57,1,2018
3955,1/14/2018,Art - Iusto,890.51,5,2018
