ID,Order Date,Product Name,Sales,Quantity,Year,Date_Ordinal
3848,2018-02-27 00:00:00,Copiers - Dolorum,252.2,6,2018,736752.0
3849,2018-02-27 00:00:00,Art - Sequi,830.77,3,2018,736752.0
3850,2018-02-26 00:00:00,Copiers - Adipisci,283.03,8,2018,736751.0
3851,2018-02-26 00:00:00,Machines - Nostrum,61.33,1,2018,736751.0
3852,2018-02-26 00:00:00,Envelopes - Tempora,936.15,5,2018,736751.0
3853,2018-02-25 00:00:00,Phones - Laudantium,84.22,1,2018,736750.0
3854,2018-02-25 00:00:00,Furnishings - Eveniet,252.36,6,2018,736750.0
3855,2018-02-24 00:00:00,Binders - Voluptate,619.95,9,2018,736749.0
3856,2018-02-24 00:00:00,Art - Facere,153.54,6,2018,736749.0
3857,2018-02-24 00:00:00,Paper - Dignissimos,66.54,10,2018,736749.0
3858,2018-02-24 00:00:00,Paper - Maiores,949.72,3,2018,736749.0
3859,2018-02-23 00:00:00,Machines - Veritatis,851.5,4,2018,736748.0
3860,2018-02-23 00:00:00,Copiers - Beatae,703.58,1,2018,736748.0
3861,2018-02-23 00:00:00,Copiers - Magni,596.53,7,2018,736748.0
3862,2018-02-23 00:00:00,Copiers - Impedit,343.82,9,2018,736748.0
3863,2018-02-23 00:00:00,Accessories - Ipsam,253.69,3,2018,736748.0
3864,2018-02-22 00:00:00,Accessories - Deserunt,130.15,4,2018,736747.0
3865,2018-02-22 00:00:00,Binders - Harum,688.23,6,2018,736747.0
3866,2018-02-21 00:00:00,Phones - Omnis,352.9,8,2018,736746.0
3867,2018-02-20 00:00:00,Envelopes - Aperiam,660.67,2,2018,736745.0
3868,2018-02-20 00:00:00,Phones - Ratione,515.45,5,2018,736745.0
3869,2018-02-20 00:00:00,Binders - Corporis,807.03,10,2018,736745.0
3870,2018-02-19 00:00:00,Phones - At,411.48,8,2018,736744.0
3871,2018-02-19 00:00:00,Furnishings - Veritatis,558.54,9,2018,736744.0
3872,2018-02-18 00:00:00,Tables - Iste,855.67,3,2018,736743.0
3873,2018-02-18 00:00:00,Phones - Fuga,438.0,8,2018,736743.0
3874,2018-02-18 00:00:00,Paper - Vel,304.13,8,2018,736743.0
3875,2018-02-18 00:00:00,Chairs - Exercitationem,896.37,7,2018,736743.0
3876,2018-02-18 00:00:00,Tables - Repellat,373.55,9,2018,736743.0
3877,2018-02-17 00:00:00,Envelopes - Aperiam,115.59,7,2018,736742.0
3878,2018-02-16 00:00:00,Art - Ipsa,965.11,4,2018,736741.0
3879,2018-02-16 00:00:00,Phones - Illum,147.44,10,2018,736741.0
3880,2018-02-15 00:00:00,Bookcases - Nam,392.84,1,2018,736740.0
3881,2018-02-14 00:00:00,Tables - Aliquam,425.97,9,2018,736739.0
3882,2018-02-14 00:00:00,Bookcases - Aliquid,64.37,2,2018,736739.0
3883,2018-02-13 00:00:00,Paper - Adipisci,911.59,7,2018,736738.0
3884,2018-02-13 00:00:00,Tables - Deleniti,449.14,1,2018,736738.0
3885,2018-02-12 00:00:00,Tables - Eaque,607.75,2,2018,736737.0
3886,2018-02-12 00:00:00,Chairs - Voluptatibus,935.63,3,2018,736737.0
3887,2018-02-11 00:00:00,Envelopes - Veritatis,942.3,9,2018,736736.0
3888,2018-02-10 00:00:00,Binders - Aliquam,452.29,9,2018,736735.0
3889,2018-02-10 00:00:00,Binders - Reiciendis,668.64,6,2018,736735.0
3890,2018-02-10 00:00:00,Machines - Fugit,944.46,9,2018,736735.0
3891,2018-02-10 00:00:00,Furnishings - Iure,353.74,3,2018,736735.0
3892,2018-02-08 00:00:00,Phones - Tenetur,233.78,7,2018,736733.0
3893,2018-02-08 00:00:00,Machines - Rem,441.82,10,2018,736733.0
3894,2018-02-08 00:00:00,Furnishings - Provident,59.36,2,2018,736733.0
3895,2018-02-08 00:00:00,Furnishings - Officiis,448.59,10,2018,736733.0
3896,2018-02-07 00:00:00,Bookcases - Porro,867.78,8,2018,736732.0
3897,2018-02-07 00:00:00,Machines - Necessitatibus,566.26,5,2018,736732.0
3898,2018-02-07 00:00:00,Bookcases - Debitis,952.34,4,2018,736732.0
3899,2018-02-07 00:00:00,Envelopes - Repudiandae,116.3,7,2018,736732.0
3900,2018-02-07 00:00:00,Binders - Commodi,303.71,8,2018,736732.0
3901,2018-02-07 00:00:00,Phones - Aliquam,547.32,8,2018,736732.0
3902,2018-02-07 00:00:00,Art - Nobis,717.83,7,2018,736732.0
3903,2018-02-07 00:00:00,Chairs - Distinctio,830.12,7,2018,736732.0
3904,2018-02-06 00:00:00,Binders - Atque,724.49,7,2018,736731.0
3905,2018-02-06 00:00:00,Bookcases - Voluptatum,596.2,10,2018,736731.0
3906,2018-02-05 00:00:00,Bookcases - Incidunt,399.32,7,2018,736730.0
3907,2018-02-05 00:00:00,Tables - Repudiandae,550.37,2,2018,736730.0
3908,2018-02-05 00:00:00,Furnishings - Voluptatibus,420.98,4,2018,736730.0
3909,2018-02-05 00:00:00,Bookcases - Error,342.84,9,2018,736730.0
3910,2018-02-04 00:00:00,Chairs - Optio,928.69,7,2018,736729.0
3911,2018-02-04 00:00:00,Bookcases - Ea,740.25,9,2018,736729.0
3912,2018-02-04 00:00:00,Binders - Ipsam,901.74,3,2018,736729.0
3913,2018-02-03 00:00:00,Furnishings - Totam,488.24,10,2018,736728.0
3914,2018-02-02 00:00:00,Binders - Maxime,853.05,3,2018,736727.0
3915,2018-02-01 00:00:00,Binders - Quis,686.32,10,2018,736726.0
3916,2018-02-01 00:00:00,Tables - Quod,564.45,9,2018,736726.0
3917,2018-01-31 00:00:00,Envelopes - Aliquam,761.54,1,2018,736725.0
3918,2018-01-31 00:00:00,Copiers - Necessitatibus,884.91,4,2018,736725.0
3919,2018-01-29 00:00:00,Copiers - Ut,198.13,3,2018,736723.0
3920,2018-01-29 00:00:00,Chairs - Non,357.97,6,2018,736723.0
3921,2018-01-28 00:00:00,Bookcases - Tenetur,22.09,3,2018,736722.0
3922,2018-01-27 00:00:00,Bookcases - Impedit,200.28,8,2018,736721.0
3923,2018-01-27 00:00:00,Envelopes - Aliquid,551.07,1,2018,736721.0
3924,2018-01-27 00:00:00,Copiers - Autem,760.35,5,2018,736721.0
3925,2018-01-26 00:00:00,Copiers - Expedita,579.39,10,2018,736720.0
3926,2018-01-26 00:00:00,Furnishings - Magni,289.4,1,2018,736720.0
3927,2018-01-25 00:00:00,Binders - Nulla,696.74,9,2018,736719.0
3928,2018-01-24 00:00:00,Envelopes - Vero,196.11,5,2018,736718.0
3929,2018-01-24 00:00:00,Phones - Ipsam,420.14,9,2018,736718.0
3930,2018-01-24 00:00:00,Binders - Perspiciatis,798.99,10,2018,736718.0
3931,2018-01-24 00:00:00,Paper - Ea,935.16,9,2018,736718.0
3932,2018-01-24 00:00:00,Paper - Vel,344.95,6,2018,736718.0
3933,2018-01-23 00:00:00,Envelopes - Harum,757.48,4,2018,736717.0
3934,2018-01-23 00:00:00,Binders - Ut,789.58,9,2018,736717.0
3935,2018-01-23 00:00:00,Chairs - Numquam,765.15,10,2018,736717.0
3936,2018-01-23 00:00:00,Phones - Exercitationem,469.41,1,2018,736717.0
3937,2018-01-21 00:00:00,Copiers - Soluta,467.85,7,2018,736715.0
3938,2018-01-21 00:00:00,Art - Ipsum,545.66,1,2018,736715.0
3939,2018-01-21 00:00:00,Chairs - Labore,298.1,7,2018,736715.0
3940,2018-01-20 00:00:00,Accessories - Velit,592.56,1,2018,736714.0
3941,2018-01-20 00:00:00,Binders - Non,679.33,8,2018,736714.0
3942,2018-01-20 00:00:00,Phones - Totam,750.44,6,2018,736714.0
3943,2018-01-20 00:00:00,Art - Eaque,345.16,8,2018,736714.0
3944,2018-01-20 00:00:00,Tables - Quos,364.3,1,2018,736714.0
3945,2018-01-19 00:00:00,Phones - Nulla,714.99,6,2018,736713.0
3946,2018-01-19 00:00:00,Phones - Dolorum,634.32,2,2018,736713.0
3947,2018-01-18 00:00:00,Tables - Quo,151.9,8,2018,736712.0
3948,2018-01-17 00:00:00,Bookcases - Eligendi,152.45,9,2018,736711.0
3949,2018-01-17 00:00:00,Binders - Explicabo,884.59,6,2018,736711.0
3950,2018-01-16 00:00:00,Machines - Cumque,193.97,4,2018,736710.0
3951,2018-01-16 00:00:00,Binders - Iure,383.02,9,2018,736710.0
3952,2018-01-15 00:00:00,Furnishings - Qui,623.53,10,2018,736709.0
3953,2018-01-15 00:00:00,Binders - Dolor,807.43,8,2018,736709.0
3954,2018-01-15 00:00:00,Chairs - Aliquam,890.57,1,2018,736709.0
3955,2018-01-14 00:00:00,Art - Iusto,890.51,5,2018,736708.0
3956,2018-01-13 00:00:00,Accessories - Cupiditate,376.24,2,2018,736707.0
3957,2018-01-12 00:00:00,Accessories - Occaecati,703.19,10,2018,736706.0
3958,2018-01-12 00:00:00,Bookcases - Exercitationem,349.26,4,2018,736706.0
3959,2018-01-12 00:00:00,Chairs - Mollitia,430.12,1,2018,736706.0
3960,2018-01-11 00:00:00,Bookcases - Rem,642.24,6,2018,736705.0
3961,2018-01-10 00:00:00,Furnishings - Eveniet,505.7,1,2018,736704.0
3962,2018-01-10 00:00:00,Paper - Enim,806.14,4,2018,736704.0
3963,2018-01-09 00:00:00,Furnishings - Doloribus,131.88,7,2018,736703.0
3964,2018-01-09 00:00:00,Machines - Illo,768.96,10,2018,736703.0
3965,2018-01-09 00:00:00,Art - Facilis,361.92,10,2018,736703.0
3966,2018-01-08 00:00:00,Art - Veritatis,750.35,7,2018,736702.0
3967,2018-01-08 00:00:00,Furnishings - Sunt,657.28,7,2018,736702.0
3968,2018-01-08 00:00:00,Binders - Reprehenderit,224.12,2,2018,736702.0
3969,2018-01-08 00:00:00,Furnishings - Repellendus,302.74,9,2018,736702.0
3970,2018-01-08 00:00:00,Accessories - Maxime,828.08,3,2018,736702.0
3971,2018-01-07 00:00:00,Tables - Minima,732.14,4,2018,736701.0
3972,2018-01-07 00:00:00,Accessories - Tenetur,859.73,5,2018,736701.0
3973,2018-01-07 00:00:00,Binders - Accusamus,636.14,1,2018,736701.0
3974,2018-01-07 00:00:00,Chairs - Itaque,488.56,7,2018,736701.0
3975,2018-01-07 00:00:00,Machines - Vitae,240.39,9,2018,736701.0
3976,2018-01-06 00:00:00,Tables - Doloremque,409.16,8,2018,736700.0
3977,2018-01-06 00:00:00,Tables - Dignissimos,675.12,7,2018,736700.0
3978,2018-01-06 00:00:00,Bookcases - Impedit,724.22,6,2018,736700.0
3979,2018-01-06 00:00:00,Tables - Suscipit,322.96,5,2018,736700.0
3980,2018-01-05 00:00:00,Bookcases - Minus,891.21,9,2018,736699.0
3981,2018-01-05 00:00:00,Chairs - Sequi,220.02,3,2018,736699.0
3982,2018-01-04 00:00:00,Binders - Neque,805.86,3,2018,736698.0
3983,2018-01-04 00:00:00,Chairs - Qui,736.61,9,2018,736698.0
3984,2018-01-04 00:00:00,Machines - Voluptas,325.64,2,2018,736698.0
3985,2018-01-04 00:00:00,Paper - Reprehenderit,923.87,7,2018,736698.0
3986,2018-01-04 00:00:00,Bookcases - Sed,733.61,1,2018,736698.0
3987,2018-01-04 00:00:00,Chairs - Numquam,47.56,9,2018,736698.0
3988,2018-01-03 00:00:00,Envelopes - Molestiae,254.31,6,2018,736697.0
3989,2018-01-03 00:00:00,Machines - Mollitia,338.09,6,2018,736697.0
3990,2018-01-03 00:00:00,Chairs - Possimus,662.59,7,2018,736697.0
3991,2018-01-02 00:00:00,Paper - Blanditiis,796.67,3,2018,736696.0
3992,2018-01-02 00:00:00,Binders - Reprehenderit,344.09,1,2018,736696.0
3993,2018-01-02 00:00:00,Machines - Placeat,356.08,8,2018,736696.0
3994,2018-01-02 00:00:00,Phones - Deleniti,657.99,7,2018,736696.0
3995,2018-01-02 00:00:00,Chairs - Cupiditate,976.77,1,2018,736696.0
3996,2018-01-02 00:00:00,Furnishings - Dolorum,794.47,4,2018,736696.0
3997,2018-01-02 00:00:00,Furnishings - Sunt,800.54,3,2018,736696.0
3998,2018-01-01 00:00:00,Binders - Laborum,941.75,6,2018,736695.0
3999,2018-01-01 00:00:00,Bookcases - Corrupti,961.62,1,2018,736695.0
4000,2017-12-30 00:00:00,Copiers - Veritatis,777.8,8,2017,736693.0
4001,2017-12-30 00:00:00,Bookcases - Nemo,953.69,10,2017,736693.0
4002,2017-12-29 00:00:00,Furnishings - Illo,270.1,8,2017,736692.0
4003,2017-12-29 00:00:00,Paper - Repellat,603.04,9,2017,736692.0
4004,2017-12-28 00:00:00,Bookcases - Omnis,749.62,1,2017,736691.0
4005,2017-12-28 00:00:00,Accessories - Sequi,216.9,4,2017,736691.0
4006,2017-12-28 00:00:00,Furnishings - Sint,911.79,3,2017,736691.0
4007,2017-12-28 00:00:00,Bookcases - Quis,525.4,6,2017,736691.0
4008,2017-12-28 00:00:00,Envelopes - Eius,815.37,10,2017,736691.0
4009,2017-12-27 00:00:00,Copiers - Iure,452.93,1,2017,736690.0
4010,2017-12-27 00:00:00,Phones - Natus,232.4,3,2017,736690.0
4011,2017-12-26 00:00:00,Art - Reprehenderit,217.41,5,2017,736689.0
4012,2017-12-26 00:00:00,Phones - Asperiores,507.1,2,2017,736689.0
4013,2017-12-25 00:00:00,Copiers - Praesentium,527.44,6,2017,736688.0
4014,2017-12-25 00:00:00,Accessories - Necessitatibus,442.58,7,2017,736688.0
4015,2017-12-25 00:00:00,Copiers - Dolores,127.51,10,2017,736688.0
4016,2017-12-24 00:00:00,Binders - Eum,693.05,3,2017,736687.0
4017,2017-12-24 00:00:00,Machines - Voluptatum,165.11,6,2017,736687.0
4018,2017-12-24 00:00:00,Furnishings - Explicabo,847.31,7,2017,736687.0
4019,2017-12-24 00:00:00,Copiers - Deserunt,147.66,3,2017,736687.0
4020,2017-12-23 00:00:00,Copiers - Hic,571.49,2,2017,736686.0
4021,2017-12-22 00:00:00,Bookcases - Quos,564.85,2,2017,736685.0
4022,2017-12-22 00:00:00,Envelopes - Tempore,571.94,8,2017,736685.0
4023,2017-12-22 00:00:00,Paper - Minima,487.9,3,2017,736685.0
4024,2017-12-20 00:00:00,Machines - Ipsum,358.0,5,2017,736683.0
4025,2017-12-20 00:00:00,Copiers - A,27.24,5,2017,736683.0
4026,2017-12-19 00:00:00,Machines - Molestias,449.19,5,2017,736682.0
4027,2017-12-18 00:00:00,Accessories - Perspiciatis,738.36,1,2017,736681.0
4028,2017-12-17 00:00:00,Bookcases - Modi,25.5,4,2017,736680.0
4029,2017-12-17 00:00:00,Envelopes - Quo,369.85,8,2017,736680.0
4030,2017-12-17 00:00:00,Art - Sit,337.39,10,2017,736680.0
4031,2017-12-17 00:00:00,Phones - Enim,310.79,2,2017,736680.0
4032,2017-12-17 00:00:00,Phones - Dignissimos,900.32,2,2017,736680.0
4033,2017-12-15 00:00:00,Copiers - Praesentium,787.55,8,2017,736678.0
4034,2017-12-15 00:00:00,Copiers - Inventore,361.39,3,2017,736678.0
4035,2017-12-14 00:00:00,Accessories - Veniam,491.11,8,2017,736677.0
4036,2017-12-14 00:00:00,Paper - Eligendi,225.9,9,2017,736677.0
4037,2017-12-13 00:00:00,Chairs - Quis,680.61,3,2017,736676.0
4038,2017-12-13 00:00:00,Machines - Delectus,370.35,4,2017,736676.0
4039,2017-12-13 00:00:00,Chairs - Assumenda,941.62,9,2017,736676.0
4040,2017-12-12 00:00:00,Art - Consectetur,508.54,1,2017,736675.0
4041,2017-12-12 00:00:00,Copiers - Voluptatem,453.87,5,2017,736675.0
4042,2017-12-11 00:00:00,Copiers - Quis,107.8,3,2017,736674.0
4043,2017-12-09 00:00:00,Phones - Architecto,570.53,8,2017,736672.0
4044,2017-12-09 00:00:00,Tables - Voluptate,469.32,1,2017,736672.0
4045,2017-12-08 00:00:00,Accessories - Earum,24.4,10,2017,736671.0
4046,2017-12-08 00:00:00,Chairs - Praesentium,308.96,3,2017,736671.0
4047,2017-12-07 00:00:00,Machines - Itaque,47.35,3,2017,736670.0
4048,2017-12-07 00:00:00,Chairs - Recusandae,683.3,2,2017,736670.0
4049,2017-12-07 00:00:00,Copiers - Quae,115.29,5,2017,736670.0
4050,2017-12-06 00:00:00,Binders - Sequi,415.77,7,2017,736669.0
4051,2017-12-06 00:00:00,Accessories - Minus,547.91,8,2017,736669.0
4052,2017-12-06 00:00:00,Accessories - Doloremque,639.29,9,2017,736669.0
4053,2017-12-05 00:00:00,Art - Perferendis,328.04,1,2017,736668.0
4054,2017-12-05 00:00:00,Furnishings - Recusandae,402.06,8,2017,736668.0
4055,2017-12-05 00:00:00,Bookcases - Laudantium,866.97,9,2017,736668.0
4056,2017-12-04 00:00:00,Accessories - Numquam,281.24,8,2017,736667.0
4057,2017-12-04 00:00:00,Paper - Tenetur,91.86,3,2017,736667.0
4058,2017-12-04 00:00:00,Art - Cumque,234.32,7,2017,736667.0
4059,2017-12-03 00:00:00,Accessories - Unde,838.33,8,2017,736666.0
4060,2017-12-03 00:00:00,Tables - Suscipit,266.05,10,2017,736666.0
4061,2017-12-03 00:00:00,Paper - Asperiores,769.57,5,2017,736666.0
4062,2017-12-03 00:00:00,Machines - Temporibus,688.71,9,2017,736666.0
4063,2017-12-03 00:00:00,Art - Distinctio,750.73,10,2017,736666.0
4064,2017-12-03 00:00:00,Machines - Illum,713.06,2,2017,736666.0
4065,2017-12-02 00:00:00,Binders - In,219.82,7,2017,736665.0
4066,2017-12-01 00:00:00,Accessories - Inventore,927.09,9,2017,736664.0
4067,2017-12-01 00:00:00,Envelopes - Aliquam,891.44,9,2017,736664.0
4068,2017-11-30 00:00:00,Phones - Dolorum,970.73,1,2017,736663.0
4069,2017-11-30 00:00:00,Phones - Dolore,443.88,6,2017,736663.0
4070,2017-11-30 00:00:00,Bookcases - Autem,962.94,7,2017,736663.0
4071,2017-11-30 00:00:00,Tables - Distinctio,792.38,8,2017,736663.0
4072,2017-11-29 00:00:00,Phones - Pariatur,204.46,2,2017,736662.0
4073,2017-11-29 00:00:00,Art - Aspernatur,545.25,3,2017,736662.0
4074,2017-11-28 00:00:00,Accessories - Soluta,958.06,5,2017,736661.0
4075,2017-11-28 00:00:00,Paper - Assumenda,307.63,1,2017,736661.0
4076,2017-11-28 00:00:00,Phones - Nemo,64.24,3,2017,736661.0
4077,2017-11-28 00:00:00,Phones - Eligendi,819.58,2,2017,736661.0
4078,2017-11-28 00:00:00,Copiers - Quo,589.65,10,2017,736661.0
4079,2017-11-27 00:00:00,Chairs - Odit,707.43,3,2017,736660.0
4080,2017-11-27 00:00:00,Paper - Minus,471.03,1,2017,736660.0
4081,2017-11-27 00:00:00,Bookcases - Inventore,231.43,3,2017,736660.0
4082,2017-11-26 00:00:00,Bookcases - Velit,983.57,4,2017,736659.0
4083,2017-11-25 00:00:00,Envelopes - Rem,381.07,5,2017,736658.0
4084,2017-11-25 00:00:00,Copiers - A,667.44,3,2017,736658.0
4085,2017-11-25 00:00:00,Phones - Corporis,501.57,5,2017,736658.0
4086,2017-11-25 00:00:00,Machines - Explicabo,437.8,2,2017,736658.0
4087,2017-11-24 00:00:00,Chairs - Quibusdam,66.3,1,2017,736657.0
4088,2017-11-24 00:00:00,Binders - Commodi,175.73,6,2017,736657.0
4089,2017-11-24 00:00:00,Chairs - Quo,145.95,4,2017,736657.0
4090,2017-11-24 00:00:00,Accessories - Doloribus,503.19,1,2017,736657.0
4091,2017-11-24 00:00:00,Accessories - Explicabo,751.21,9,2017,736657.0
4092,2017-11-24 00:00:00,Envelopes - Blanditiis,657.82,6,2017,736657.0
4093,2017-11-23 00:00:00,Chairs - Eius,504.44,8,2017,736656.0
4094,2017-11-23 00:00:00,Tables - Quasi,824.55,3,2017,736656.0
4095,2017-11-22 00:00:00,Phones - Molestias,528.25,6,2017,736655.0
4096,2017-11-22 00:00:00,Machines - Sapiente,215.14,7,2017,736655.0
4097,2017-11-22 00:00:00,Copiers - Enim,731.43,3,2017,736655.0
4098,2017-11-22 00:00:00,Phones - Possimus,545.45,9,2017,736655.0
4099,2017-11-21 00:00:00,Tables - Placeat,821.25,6,2017,736654.0
4100,2017-11-21 00:00:00,Copiers - Ipsa,294.95,1,2017,736654.0
4101,2017-11-21 00:00:00,Copiers - Quo,617.76,2,2017,736654.0
4102,2017-11-21 00:00:00,Binders - Culpa,612.17,6,2017,736654.0
4103,2017-11-21 00:00:00,Tables - Veniam,27.7,9,2017,736654.0
4104,2017-11-20 00:00:00,Phones - Distinctio,658.85,5,2017,736653.0
4105,2017-11-20 00:00:00,Phones - Neque,36.64,8,2017,736653.0
4106,2017-11-20 00:00:00,Envelopes - Eligendi,556.11,4,2017,736653.0
4107,2017-11-19 00:00:00,Accessories - Magni,331.75,9,2017,736652.0
4108,2017-11-19 00:00:00,Paper - Sunt,379.09,5,2017,736652.0
4109,2017-11-19 00:00:00,Chairs - Ab,960.42,7,2017,736652.0
4110,2017-11-19 00:00:00,Phones - Molestias,95.55,1,2017,736652.0
4111,2017-11-19 00:00:00,Binders - Neque,225.16,6,2017,736652.0
4112,2017-11-19 00:00:00,Accessories - Est,571.48,10,2017,736652.0
4113,2017-11-18 00:00:00,Bookcases - Culpa,389.19,7,2017,736651.0
4114,2017-11-18 00:00:00,Furnishings - Impedit,581.39,3,2017,736651.0
4115,2017-11-17 00:00:00,Paper - Commodi,154.68,7,2017,736650.0
4116,2017-11-16 00:00:00,Machines - Odio,393.4,6,2017,736649.0
4117,2017-11-16 00:00:00,Phones - Nulla,851.83,2,2017,736649.0
4118,2017-11-16 00:00:00,Copiers - Maxime,742.45,5,2017,736649.0
4119,2017-11-16 00:00:00,Copiers - Necessitatibus,136.05,4,2017,736649.0
4120,2017-11-16 00:00:00,Furnishings - Odio,853.13,1,2017,736649.0
4121,2017-11-14 00:00:00,Phones - Eaque,48.34,1,2017,736647.0
4122,2017-11-14 00:00:00,Bookcases - Corporis,847.34,7,2017,736647.0
4123,2017-11-14 00:00:00,Chairs - Modi,200.39,5,2017,736647.0
4124,2017-11-14 00:00:00,Chairs - Assumenda,224.9,7,2017,736647.0
4125,2017-11-13 00:00:00,Chairs - Quam,474.07,9,2017,736646.0
4126,2017-11-13 00:00:00,Copiers - Non,219.97,2,2017,736646.0
4127,2017-11-12 00:00:00,Art - Qui,839.13,1,2017,736645.0
4128,2017-11-11 00:00:00,Binders - Repellat,791.33,6,2017,736644.0
4129,2017-11-11 00:00:00,Bookcases - Tenetur,344.16,7,2017,736644.0
4130,2017-11-11 00:00:00,Binders - Error,922.7,9,2017,736644.0
4131,2017-11-11 00:00:00,Machines - Deserunt,363.11,8,2017,736644.0
4132,2017-11-11 00:00:00,Tables - Quo,60.78,2,2017,736644.0
4133,2017-11-11 00:00:00,Binders - At,647.49,8,2017,736644.0
4134,2017-11-10 00:00:00,Paper - Asperiores,74.91,1,2017,736643.0
4135,2017-11-10 00:00:00,Bookcases - Nobis,476.33,3,2017,736643.0
4136,2017-11-10 00:00:00,Chairs - Eum,73.64,4,2017,736643.0
4137,2017-11-09 00:00:00,Accessories - At,881.13,3,2017,736642.0
4138,2017-11-08 00:00:00,Binders - Distinctio,454.14,1,2017,736641.0
4139,2017-11-08 00:00:00,Art - Voluptatibus,594.22,2,2017,736641.0
4140,2017-11-08 00:00:00,Copiers - Architecto,804.74,4,2017,736641.0
4141,2017-11-07 00:00:00,Paper - Provident,614.77,10,2017,736640.0
4142,2017-11-07 00:00:00,Binders - Dicta,590.46,8,2017,736640.0
4143,2017-11-06 00:00:00,Bookcases - Nemo,561.28,3,2017,736639.0
4144,2017-11-06 00:00:00,Chairs - Expedita,598.61,4,2017,736639.0
4145,2017-11-06 00:00:00,Paper - Dolor,622.89,4,2017,736639.0
4146,2017-11-05 00:00:00,Envelopes - Accusamus,373.43,10,2017,736638.0
4147,2017-11-05 00:00:00,Accessories - Non,742.3,1,2017,736638.0
4148,2017-11-05 00:00:00,Furnishings - Dolorem,909.41,5,2017,736638.0
4149,2017-11-05 00:00:00,Tables - Sunt,158.45,8,2017,736638.0
4150,2017-11-04 00:00:00,Paper - Perferendis,574.1,9,2017,736637.0
4151,2017-11-03 00:00:00,Tables - Soluta,851.05,3,2017,736636.0
4152,2017-11-03 00:00:00,Furnishings - Ipsam,838.48,10,2017,736636.0
4153,2017-11-02 00:00:00,Art - Modi,972.13,10,2017,736635.0
4154,2017-11-02 00:00:00,Phones - Molestias,74.61,10,2017,736635.0
4155,2017-11-02 00:00:00,Art - Excepturi,567.09,2,2017,736635.0
4156,2017-11-02 00:00:00,Furnishings - Provident,218.22,1,2017,736635.0
4157,2017-11-01 00:00:00,Furnishings - Fugiat,716.92,1,2017,736634.0
4158,2017-11-01 00:00:00,Binders - Ipsum,584.0,8,2017,736634.0
4159,2017-11-01 00:00:00,Machines - Vero,702.64,10,2017,736634.0
4160,2017-11-01 00:00:00,Bookcases - Ad,756.9,2,2017,736634.0
4161,2017-11-01 00:00:00,Binders - Repellat,699.59,9,2017,736634.0
4162,2017-10-31 00:00:00,Bookcases - Quidem,923.22,9,2017,736633.0
4163,2017-10-30 00:00:00,Copiers - Non,443.66,9,2017,736632.0
4164,2017-10-30 00:00:00,Chairs - Similique,905.08,5,2017,736632.0
4165,2017-10-30 00:00:00,Phones - Ad,837.33,4,2017,736632.0
4166,2017-10-30 00:00:00,Furnishings - Quisquam,314.37,5,2017,736632.0
4167,2017-10-29 00:00:00,Machines - In,610.85,7,2017,736631.0
4168,2017-10-29 00:00:00,Copiers - Doloremque,891.02,9,2017,736631.0
4169,2017-10-28 00:00:00,Tables - Magni,146.7,4,2017,736630.0
4170,2017-10-28 00:00:00,Phones - Ipsa,907.11,7,2017,736630.0
4171,2017-10-28 00:00:00,Paper - Sunt,693.73,9,2017,736630.0
4172,2017-10-27 00:00:00,Envelopes - Voluptatum,672.46,6,2017,736629.0
4173,2017-10-27 00:00:00,Accessories - A,330.53,4,2017,736629.0
4174,2017-10-27 00:00:00,Phones - Voluptates,773.94,10,2017,736629.0
4175,2017-10-27 00:00:00,Bookcases - Quibusdam,239.67,8,2017,736629.0
4176,2017-10-27 00:00:00,Paper - Explicabo,204.36,1,2017,736629.0
4177,2017-10-27 00:00:00,Accessories - Mollitia,757.43,3,2017,736629.0
4178,2017-10-26 00:00:00,Binders - Tempore,502.08,4,2017,736628.0
4179,2017-10-26 00:00:00,Bookcases - Hic,394.99,4,2017,736628.0
4180,2017-10-26 00:00:00,Bookcases - Ea,430.05,5,2017,736628.0
4181,2017-10-26 00:00:00,Envelopes - Facilis,54.92,3,2017,736628.0
4182,2017-10-26 00:00:00,Binders - Id,78.67,1,2017,736628.0
4183,2017-10-26 00:00:00,Accessories - Aperiam,886.33,4,2017,736628.0
4184,2017-10-26 00:00:00,Machines - Eum,591.37,3,2017,736628.0
4185,2017-10-25 00:00:00,Tables - Quis,370.79,1,2017,736627.0
4186,2017-10-25 00:00:00,Tables - Commodi,943.59,1,2017,736627.0
4187,2017-10-25 00:00:00,Binders - Dolorem,333.04,9,2017,736627.0
4188,2017-10-25 00:00:00,Phones - Fugit,21.93,6,2017,736627.0
4189,2017-10-24 00:00:00,Bookcases - Odit,491.43,7,2017,736626.0
4190,2017-10-24 00:00:00,Bookcases - Modi,590.74,1,2017,736626.0
4191,2017-10-24 00:00:00,Envelopes - Amet,152.23,9,2017,736626.0
4192,2017-10-23 00:00:00,Machines - Atque,898.84,7,2017,736625.0
4193,2017-10-23 00:00:00,Phones - Blanditiis,622.91,6,2017,736625.0
4194,2017-10-23 00:00:00,Tables - Sequi,827.92,2,2017,736625.0
4195,2017-10-23 00:00:00,Copiers - Culpa,724.18,5,2017,736625.0
4196,2017-10-22 00:00:00,Tables - Repellat,957.64,6,2017,736624.0
4197,2017-10-22 00:00:00,Accessories - Rem,181.4,9,2017,736624.0
